"lon","lat","spatial_effect"
-103.680672268908,39.5569620253165,0.066910418121227
-103.18487394958,39.5569620253165,0.103649131688879
-102.689075630252,39.5569620253165,0.142251289106849
-102.193277310924,39.5569620253165,0.168028512463141
-101.697478991597,39.5569620253165,0.170446923765867
-101.201680672269,39.5569620253165,0.14859117606897
-100.705882352941,39.5569620253165,0.111039366303945
-100.210084033613,39.5569620253165,0.0685482447832815
-99.7142857142857,39.5569620253165,0.0298174797696307
-99.218487394958,39.5569620253165,-0.000540358505072729
-98.7226890756303,39.5569620253165,-0.0232926794514304
-98.2268907563025,39.5569620253165,-0.0436491039975313
-97.7310924369748,39.5569620253165,-0.0669698705350084
-97.2352941176471,39.5569620253165,-0.0957147577710161
-96.7394957983193,39.5569620253165,-0.131359121800782
-96.2436974789916,39.5569620253165,-0.170225896289054
-95.7478991596639,39.5569620253165,-0.203936530189037
-95.2521008403361,39.5569620253165,-0.222682625459834
-94.7563025210084,39.5569620253165,-0.219443594535378
-94.2605042016807,39.5569620253165,-0.193598329475128
-93.7647058823529,39.5569620253165,-0.151748770173509
-93.2689075630252,39.5569620253165,-0.104337282494538
-92.7731092436975,39.5569620253165,-0.0611994638957943
-92.2773109243697,39.5569620253165,-0.0310090842212563
-91.781512605042,39.5569620253165,-0.0197517606182045
-91.2857142857143,39.5569620253165,-0.0290089085190172
-90.7899159663866,39.5569620253165,-0.0557542826603559
-90.2941176470588,39.5569620253165,-0.0929375995124094
-89.7983193277311,39.5569620253165,-0.13056339609754
-89.3025210084034,39.5569620253165,-0.158045997012126
-88.8067226890756,39.5569620253165,-0.170163392659211
-88.3109243697479,39.5569620253165,-0.169499627634215
-87.8151260504202,39.5569620253165,-0.164693112337654
-87.3193277310924,39.5569620253165,-0.165566662533138
-86.8235294117647,39.5569620253165,-0.175748726800136
-86.327731092437,39.5569620253165,-0.190290712740547
-85.8319327731092,39.5569620253165,-0.200154810256068
-85.3361344537815,39.5569620253165,-0.198887868732545
-84.8403361344538,39.5569620253165,-0.187811683720689
-84.344537815126,39.5569620253165,-0.17452669520183
-83.8487394957983,39.5569620253165,-0.166227211898341
-83.3529411764706,39.5569620253165,-0.165667493470218
-82.8571428571429,39.5569620253165,-0.170054853152051
-82.3613445378151,39.5569620253165,-0.173519513198433
-81.8655462184874,39.5569620253165,-0.171325928702832
-81.3697478991597,39.5569620253165,-0.163338709116495
-80.8739495798319,39.5569620253165,-0.154356304485158
-80.3781512605042,39.5569620253165,-0.15063021667256
-79.8823529411765,39.5569620253165,-0.153541686485473
-79.3865546218487,39.5569620253165,-0.155210612413545
-78.890756302521,39.5569620253165,-0.142701797845255
-78.3949579831933,39.5569620253165,-0.107537389572721
-77.8991596638655,39.5569620253165,-0.0539659310411602
-77.4033613445378,39.5569620253165,-0.00278024660624194
-76.9075630252101,39.5569620253165,0.015869938430818
-76.4117647058823,39.5569620253165,-0.0177525396162781
-75.9159663865546,39.5569620253165,-0.100978680269984
-75.4201680672269,39.5569620253165,-0.207759544869186
-74.9243697478992,39.5569620253165,-0.301227400357741
-74.4285714285714,39.5569620253165,-0.35625303764134
-73.9327731092437,39.5569620253165,-0.371381924236826
-73.436974789916,39.5569620253165,-0.360595805154086
-72.9411764705882,39.5569620253165,-0.341412577500107
-72.4453781512605,39.5569620253165,-0.326123349068115
-71.9495798319328,39.5569620253165,-0.320518364155276
-71.453781512605,39.5569620253165,-0.325963143912689
-70.9579831932773,39.5569620253165,-0.341732130848667
-70.4621848739496,39.5569620253165,-0.36676586345123
-69.9663865546218,39.5569620253165,-0.400557982754678
-69.4705882352941,39.5569620253165,-0.443263255772415
-68.9747899159664,39.5569620253165,-0.495246909044582
-68.4789915966387,39.5569620253165,-0.556499516736201
-67.9831932773109,39.5569620253165,-0.626312470806328
-67.4873949579832,39.5569620253165,-0.703301319504718
-66.9915966386555,39.5569620253165,-0.785645463185807
-66.4957983193277,39.5569620253165,-0.871383711913263
-66,39.5569620253165,-0.958663401067508
-125,39.873417721519,0.402943081097189
-124.504201680672,39.873417721519,0.394244400471915
-124.008403361345,39.873417721519,0.387867039712384
-123.512605042017,39.873417721519,0.382928091446122
-123.016806722689,39.873417721519,0.375135932925972
-122.521008403361,39.873417721519,0.361431136719699
-122.025210084034,39.873417721519,0.345127554901507
-121.529411764706,39.873417721519,0.335352148730302
-121.033613445378,39.873417721519,0.341478419721564
-120.53781512605,39.873417721519,0.364420933460064
-120.042016806723,39.873417721519,0.395636053757311
-119.546218487395,39.873417721519,0.420523332978999
-119.050420168067,39.873417721519,0.425503761265149
-118.55462184874,39.873417721519,0.403046932512704
-118.058823529412,39.873417721519,0.352225552160429
-117.563025210084,39.873417721519,0.276858669133756
-117.067226890756,39.873417721519,0.182627939567916
-116.571428571429,39.873417721519,0.0766928896419126
-116.075630252101,39.873417721519,-0.0323611926967509
-115.579831932773,39.873417721519,-0.134816643479321
-115.084033613445,39.873417721519,-0.22142635108391
-114.588235294118,39.873417721519,-0.286792890745857
-114.09243697479,39.873417721519,-0.329314673830553
-113.596638655462,39.873417721519,-0.347719657889843
-113.100840336134,39.873417721519,-0.340954861198024
-112.605042016807,39.873417721519,-0.309155242522786
-112.109243697479,39.873417721519,-0.254668953456135
-111.613445378151,39.873417721519,-0.184360371829336
-111.117647058824,39.873417721519,-0.109635178365662
-110.621848739496,39.873417721519,-0.0409007663471526
-110.126050420168,39.873417721519,0.0161737622113566
-109.63025210084,39.873417721519,0.0592206813297847
-109.134453781513,39.873417721519,0.0890932913277278
-108.638655462185,39.873417721519,0.109769975605759
-108.142857142857,39.873417721519,0.125879209243814
-107.647058823529,39.873417721519,0.140638218238033
-107.151260504202,39.873417721519,0.154999132823881
-106.655462184874,39.873417721519,0.165291150707924
-106.159663865546,39.873417721519,0.164029555682252
-105.663865546218,39.873417721519,0.146832816544848
-105.168067226891,39.873417721519,0.11903113145245
-104.672268907563,39.873417721519,0.0939420733081184
-104.176470588235,39.873417721519,0.0836273596567285
-103.680672268908,39.873417721519,0.0928171321700814
-103.18487394958,39.873417721519,0.116546397333618
-102.689075630252,39.873417721519,0.143412041571533
-102.193277310924,39.873417721519,0.159749037040201
-101.697478991597,39.873417721519,0.15533127296225
-101.201680672269,39.873417721519,0.128831878654743
-100.705882352941,39.873417721519,0.0876144088691058
-100.210084033613,39.873417721519,0.0417817615726115
-99.7142857142857,39.873417721519,-0.000297469568957108
-99.218487394958,39.873417721519,-0.0340688533285273
-98.7226890756303,39.873417721519,-0.0598472272250856
-98.2268907563025,39.873417721519,-0.0818950679721585
-97.7310924369748,39.873417721519,-0.104882973535205
-97.2352941176471,39.873417721519,-0.13134439706475
-96.7394957983193,39.873417721519,-0.162680059600979
-96.2436974789916,39.873417721519,-0.195763741032345
-95.7478991596639,39.873417721519,-0.224004200819176
-95.2521008403361,39.873417721519,-0.239817362551511
-94.7563025210084,39.873417721519,-0.237319797637142
-94.2605042016807,39.873417721519,-0.215126087960441
-93.7647058823529,39.873417721519,-0.177215950015856
-93.2689075630252,39.873417721519,-0.131043811731326
-92.7731092436975,39.873417721519,-0.0850754055578631
-92.2773109243697,39.873417721519,-0.0480979309041214
-91.781512605042,39.873417721519,-0.0274636856458563
-91.2857142857143,39.873417721519,-0.027449447164003
-90.7899159663866,39.873417721519,-0.0486685375250464
-90.2941176470588,39.873417721519,-0.086131942188125
-89.7983193277311,39.873417721519,-0.128649949152656
-89.3025210084034,39.873417721519,-0.162731006238245
-88.8067226890756,39.873417721519,-0.179348216170949
-88.3109243697479,39.873417721519,-0.178027147843103
-87.8151260504202,39.873417721519,-0.166592956621927
-87.3193277310924,39.873417721519,-0.156595832572346
-86.8235294117647,39.873417721519,-0.155457809329948
-86.327731092437,39.873417721519,-0.162490838971554
-85.8319327731092,39.873417721519,-0.171173999731143
-85.3361344537815,39.873417721519,-0.17552478966758
-84.8403361344538,39.873417721519,-0.174209947456548
-84.344537815126,39.873417721519,-0.170067433054862
-83.8487394957983,39.873417721519,-0.166845635180785
-83.3529411764706,39.873417721519,-0.166131378174936
-82.8571428571429,39.873417721519,-0.166534587632738
-82.3613445378151,39.873417721519,-0.165140985267639
-81.8655462184874,39.873417721519,-0.160023197994054
-81.3697478991597,39.873417721519,-0.152392668614623
-80.8739495798319,39.873417721519,-0.146626396541499
-80.3781512605042,39.873417721519,-0.147536601282046
-79.8823529411765,39.873417721519,-0.155596863293981
-79.3865546218487,39.873417721519,-0.162067912672789
-78.890756302521,39.873417721519,-0.154575230605525
-78.3949579831933,39.873417721519,-0.125424333687919
-77.8991596638655,39.873417721519,-0.0783220689345951
-77.4033613445378,39.873417721519,-0.0319527899000328
-76.9075630252101,39.873417721519,-0.0136195246743888
-76.4117647058823,39.873417721519,-0.0414924000910603
-75.9159663865546,39.873417721519,-0.112983846715118
-75.4201680672269,39.873417721519,-0.20409578756586
-74.9243697478992,39.873417721519,-0.280440992957647
-74.4285714285714,39.873417721519,-0.318894978171298
-73.9327731092437,39.873417721519,-0.319883051077619
-73.436974789916,39.873417721519,-0.298761628790887
-72.9411764705882,39.873417721519,-0.274124058249482
-72.4453781512605,39.873417721519,-0.257421252438036
-71.9495798319328,39.873417721519,-0.252921405099149
-71.453781512605,39.873417721519,-0.26046819388451
-70.9579831932773,39.873417721519,-0.27827251088324
-70.4621848739496,39.873417721519,-0.304819203686338
-69.9663865546218,39.873417721519,-0.339651062468796
-69.4705882352941,39.873417721519,-0.383298721130021
-68.9747899159664,39.873417721519,-0.436532630159941
-68.4789915966387,39.873417721519,-0.499525505609037
-67.9831932773109,39.873417721519,-0.5714831727882
-67.4873949579832,39.873417721519,-0.650767205315389
-66.9915966386555,39.873417721519,-0.735259044375559
-66.4957983193277,39.873417721519,-0.822743973765849
-66,39.873417721519,-0.911202421107249
-125,40.1898734177215,0.310057338734094
-124.504201680672,40.1898734177215,0.30540775055153
-124.008403361345,40.1898734177215,0.305422074784252
-123.512605042017,40.1898734177215,0.310165140394682
-123.016806722689,40.1898734177215,0.314552800530334
-122.521008403361,40.1898734177215,0.314829192198738
-122.025210084034,40.1898734177215,0.313560425935839
-121.529411764706,40.1898734177215,0.317659645728745
-121.033613445378,40.1898734177215,0.334014985826376
-120.53781512605,40.1898734177215,0.362956624378668
-120.042016806723,40.1898734177215,0.396523688856406
-119.546218487395,40.1898734177215,0.421787272270646
-119.050420168067,40.1898734177215,0.427024045648622
-118.55462184874,40.1898734177215,0.405922207170945
-118.058823529412,40.1898734177215,0.357688980803181
-117.563025210084,40.1898734177215,0.28525892772946
-117.067226890756,40.1898734177215,0.19355185071644
-116.571428571429,40.1898734177215,0.0898559081454302
-116.075630252101,40.1898734177215,-0.0170344841889639
-115.579831932773,40.1898734177215,-0.118035945891321
-115.084033613445,40.1898734177215,-0.204743721799679
-114.588235294118,40.1898734177215,-0.271472893546139
-114.09243697479,40.1898734177215,-0.316201321676738
-113.596638655462,40.1898734177215,-0.337216584272309
-113.100840336134,40.1898734177215,-0.332800044520602
-112.605042016807,40.1898734177215,-0.3022246974458
-112.109243697479,40.1898734177215,-0.247065084177016
-111.613445378151,40.1898734177215,-0.173916707350482
-111.117647058824,40.1898734177215,-0.0947661124526477
-110.621848739496,40.1898734177215,-0.0208300266766879
-110.126050420168,40.1898734177215,0.0405481021885125
-109.63025210084,40.1898734177215,0.085654926869748
-109.134453781513,40.1898734177215,0.115218216930319
-108.638655462185,40.1898734177215,0.134062921457043
-108.142857142857,40.1898734177215,0.147999146094178
-107.647058823529,40.1898734177215,0.16148494755951
-107.151260504202,40.1898734177215,0.176935281525998
-106.655462184874,40.1898734177215,0.190874642042998
-106.159663865546,40.1898734177215,0.195027030919059
-105.663865546218,40.1898734177215,0.182992366110028
-105.168067226891,40.1898734177215,0.157281371403685
-104.672268907563,40.1898734177215,0.129015673012007
-104.176470588235,40.1898734177215,0.110395747029351
-103.680672268908,40.1898734177215,0.107889188895673
-103.18487394958,40.1898734177215,0.118863222845752
-102.689075630252,40.1898734177215,0.133918774016191
-102.193277310924,40.1898734177215,0.140796863581878
-101.697478991597,40.1898734177215,0.130043143080167
-101.201680672269,40.1898734177215,0.100084100194626
-100.705882352941,40.1898734177215,0.0568832132854601
-100.210084033613,40.1898734177215,0.00926426048822719
-99.7142857142857,40.1898734177215,-0.034922876659562
-99.218487394958,40.1898734177215,-0.0712154457391706
-98.7226890756303,40.1898734177215,-0.0993175126675838
-98.2268907563025,40.1898734177215,-0.12226368887039
-97.7310924369748,40.1898734177215,-0.14377470837006
-97.2352941176471,40.1898734177215,-0.166281966643822
-96.7394957983193,40.1898734177215,-0.19099265776986
-96.2436974789916,40.1898734177215,-0.215557331584271
-95.7478991596639,40.1898734177215,-0.23568924522509
-95.2521008403361,40.1898734177215,-0.246745321312257
-94.7563025210084,40.1898734177215,-0.244816111612756
-94.2605042016807,40.1898734177215,-0.228276062183652
-93.7647058823529,40.1898734177215,-0.198255343035512
-93.2689075630252,40.1898734177215,-0.158555082307852
-92.7731092436975,40.1898734177215,-0.11505608378435
-92.2773109243697,40.1898734177215,-0.0755265527030707
-91.781512605042,40.1898734177215,-0.0479004670072893
-91.2857142857143,40.1898734177215,-0.0387974003402737
-90.7899159663866,40.1898734177215,-0.0522165773498591
-90.2941176470588,40.1898734177215,-0.0863010516555952
-89.7983193277311,40.1898734177215,-0.13025358977317
-89.3025210084034,40.1898734177215,-0.168564918140686
-88.8067226890756,40.1898734177215,-0.188529560305724
-88.3109243697479,40.1898734177215,-0.186213855570665
-87.8151260504202,40.1898734177215,-0.167994795121398
-87.3193277310924,40.1898734177215,-0.146683504253126
-86.8235294117647,40.1898734177215,-0.133205456694292
-86.327731092437,40.1898734177215,-0.131130619504002
-85.8319327731092,40.1898734177215,-0.137140075129835
-85.3361344537815,40.1898734177215,-0.145932236893899
-84.8403361344538,40.1898734177215,-0.15359367988402
-84.344537815126,40.1898734177215,-0.158516267819578
-83.8487394957983,40.1898734177215,-0.160629124102546
-83.3529411764706,40.1898734177215,-0.159838552934953
-82.8571428571429,40.1898734177215,-0.15576106386523
-82.3613445378151,40.1898734177215,-0.14816458913561
-81.8655462184874,40.1898734177215,-0.138039331823871
-81.3697478991597,40.1898734177215,-0.128413232598193
-80.8739495798319,40.1898734177215,-0.123920709600115
-80.3781512605042,40.1898734177215,-0.12880680919562
-79.8823529411765,40.1898734177215,-0.14274213382379
-79.3865546218487,40.1898734177215,-0.155971268264352
-78.890756302521,40.1898734177215,-0.15634273196787
-78.3949579831933,40.1898734177215,-0.136213227660483
-77.8991596638655,40.1898734177215,-0.0980104314914186
-77.4033613445378,40.1898734177215,-0.057814544703553
-76.9075630252101,40.1898734177215,-0.0394090912203186
-76.4117647058823,40.1898734177215,-0.058928008777823
-75.9159663865546,40.1898734177215,-0.114516621261869
-75.4201680672269,40.1898734177215,-0.185340523575223
-74.9243697478992,40.1898734177215,-0.241761107552144
-74.4285714285714,40.1898734177215,-0.26416776297942
-73.9327731092437,40.1898734177215,-0.254015717415802
-73.436974789916,40.1898734177215,-0.227589762381169
-72.9411764705882,40.1898734177215,-0.202071025853153
-72.4453781512605,40.1898734177215,-0.187478460473069
-71.9495798319328,40.1898734177215,-0.186473545720839
-71.453781512605,40.1898734177215,-0.197447381997197
-70.9579831932773,40.1898734177215,-0.217785703325201
-70.4621848739496,40.1898734177215,-0.245838615890216
-69.9663865546218,40.1898734177215,-0.281469441750993
-69.4705882352941,40.1898734177215,-0.325835704886515
-68.9747899159664,40.1898734177215,-0.380263255168014
-68.4789915966387,40.1898734177215,-0.445105136595745
-67.9831932773109,40.1898734177215,-0.519391820062177
-67.4873949579832,40.1898734177215,-0.601131434856005
-66.9915966386555,40.1898734177215,-0.687838797843907
-66.4957983193277,40.1898734177215,-0.777016211072488
-66,40.1898734177215,-0.866479952500295
-125,40.5063291139241,0.232798399737059
-124.504201680672,40.5063291139241,0.234594782540211
-124.008403361345,40.5063291139241,0.24282069462892
-123.512605042017,40.5063291139241,0.2572501281221
-123.016806722689,40.5063291139241,0.271713437934548
-122.521008403361,40.5063291139241,0.28168998726944
-122.025210084034,40.5063291139241,0.289437635799667
-121.529411764706,40.5063291139241,0.300691799928484
-121.033613445378,40.5063291139241,0.320936158427387
-120.53781512605,40.5063291139241,0.350585181009691
-120.042016806723,40.5063291139241,0.382974495532927
-119.546218487395,40.5063291139241,0.407130933199984
-119.050420168067,40.5063291139241,0.412928620376412
-118.55462184874,40.5063291139241,0.394665540733484
-118.058823529412,40.5063291139241,0.351345501061954
-117.563025210084,40.5063291139241,0.285021147088316
-117.067226890756,40.5063291139241,0.199513160185036
-116.571428571429,40.5063291139241,0.102121294043252
-116.075630252101,40.5063291139241,0.00151857034859376
-115.579831932773,40.5063291139241,-0.0943505936843979
-115.084033613445,40.5063291139241,-0.178367363478792
-114.588235294118,40.5063291139241,-0.245024085861013
-114.09243697479,40.5063291139241,-0.291682941218956
-113.596638655462,40.5063291139241,-0.315861853189209
-113.100840336134,40.5063291139241,-0.314964954909718
-112.605042016807,40.5063291139241,-0.287264066508476
-112.109243697479,40.5063291139241,-0.233340561349767
-111.613445378151,40.5063291139241,-0.159111003824696
-111.117647058824,40.5063291139241,-0.0766970308085918
-110.621848739496,40.5063291139241,0.00122612110244063
-110.126050420168,40.5063291139241,0.0658062053501326
-109.63025210084,40.5063291139241,0.112198410600719
-109.134453781513,40.5063291139241,0.14089570656476
-108.638655462185,40.5063291139241,0.157172385887749
-108.142857142857,40.5063291139241,0.167600257626255
-107.647058823529,40.5063291139241,0.17786267481181
-107.151260504202,40.5063291139241,0.191719504069343
-106.655462184874,40.5063291139241,0.20616898893354
-106.159663865546,40.5063291139241,0.212537681341119
-105.663865546218,40.5063291139241,0.203487051682647
-105.168067226891,40.5063291139241,0.179423528583723
-104.672268907563,40.5063291139241,0.148930864442395
-104.176470588235,40.5063291139241,0.123610570992562
-103.680672268908,40.5063291139241,0.11094057296769
-103.18487394958,40.5063291139241,0.110264438773694
-102.689075630252,40.5063291139241,0.114264440938181
-102.193277310924,40.5063291139241,0.11243910540306
-101.697478991597,40.5063291139241,0.0964039278099231
-101.201680672269,40.5063291139241,0.0643844952692261
-100.705882352941,40.5063291139241,0.0208020556259036
-100.210084033613,40.5063291139241,-0.026975221693197
-99.7142857142857,40.5063291139241,-0.0718723108034773
-99.218487394958,40.5063291139241,-0.109579656602625
-98.7226890756303,40.5063291139241,-0.139030779633369
-98.2268907563025,40.5063291139241,-0.161871380762178
-97.7310924369748,40.5063291139241,-0.180808705663245
-97.2352941176471,40.5063291139241,-0.197869776802937
-96.7394957983193,40.5063291139241,-0.214100769382354
-96.2436974789916,40.5063291139241,-0.228113831389582
-95.7478991596639,40.5063291139241,-0.238317620721654
-95.2521008403361,40.5063291139241,-0.243550330495095
-94.7563025210084,40.5063291139241,-0.242399070883014
-94.2605042016807,40.5063291139241,-0.2332631873986
-93.7647058823529,40.5063291139241,-0.21444792154823
-93.2689075630252,40.5063291139241,-0.185697359412243
-92.7731092436975,40.5063291139241,-0.14949732182548
-92.2773109243697,40.5063291139241,-0.111511059569342
-91.781512605042,40.5063291139241,-0.0795275908153538
-91.2857142857143,40.5063291139241,-0.0622295999011862
-90.7899159663866,40.5063291139241,-0.0668308555401319
-90.2941176470588,40.5063291139241,-0.0944633757647963
-89.7983193277311,40.5063291139241,-0.13650736981232
-89.3025210084034,40.5063291139241,-0.176416499956908
-88.8067226890756,40.5063291139241,-0.198181845764298
-88.3109243697479,40.5063291139241,-0.194323255089776
-87.8151260504202,40.5063291139241,-0.169405732516862
-87.3193277310924,40.5063291139241,-0.137028914577882
-86.8235294117647,40.5063291139241,-0.111278270928285
-86.327731092437,40.5063291139241,-0.0994524143120187
-85.8319327731092,40.5063291139241,-0.101862497177308
-85.3361344537815,40.5063291139241,-0.11416455833099
-84.8403361344538,40.5063291139241,-0.130065987741736
-84.344537815126,40.5063291139241,-0.143767181099555
-83.8487394957983,40.5063291139241,-0.151213997483703
-83.3529411764706,40.5063291139241,-0.15025855653884
-82.8571428571429,40.5063291139241,-0.141136962484516
-82.3613445378151,40.5063291139241,-0.126008273717844
-81.8655462184874,40.5063291139241,-0.108730251691179
-81.3697478991597,40.5063291139241,-0.0945179275325736
-80.8739495798319,40.5063291139241,-0.0890650643580829
-80.3781512605042,40.5063291139241,-0.0966322905300909
-79.8823529411765,40.5063291139241,-0.116154378110451
-79.3865546218487,40.5063291139241,-0.13738578504125
-78.890756302521,40.5063291139241,-0.14804471600605
-78.3949579831933,40.5063291139241,-0.139844248104557
-77.8991596638655,40.5063291139241,-0.113111283681983
-77.4033613445378,40.5063291139241,-0.0804083636538059
-76.9075630252101,40.5063291139241,-0.061876004560043
-76.4117647058823,40.5063291139241,-0.0712411004313303
-75.9159663865546,40.5063291139241,-0.107875177080756
-75.4201680672269,40.5063291139241,-0.15523067799776
-74.9243697478992,40.5063291139241,-0.189945905323235
-74.4285714285714,40.5063291139241,-0.197237123523908
-73.9327731092437,40.5063291139241,-0.179752801384811
-73.436974789916,40.5063291139241,-0.152617251029826
-72.9411764705882,40.5063291139241,-0.130356446075215
-72.4453781512605,40.5063291139241,-0.120786813852517
-71.9495798319328,40.5063291139241,-0.124882764491832
-71.453781512605,40.5063291139241,-0.139743613536839
-70.9579831932773,40.5063291139241,-0.162316863941605
-70.4621848739496,40.5063291139241,-0.19126584062092
-69.9663865546218,40.5063291139241,-0.227038287588429
-69.4705882352941,40.5063291139241,-0.271672851007263
-68.9747899159664,40.5063291139241,-0.327155530134167
-68.4789915966387,40.5063291139241,-0.393935895339982
-67.9831932773109,40.5063291139241,-0.47071619116441
-67.4873949579832,40.5063291139241,-0.55502358506471
-66.9915966386555,40.5063291139241,-0.643934343041016
-66.4957983193277,40.5063291139241,-0.734647286431406
-66,40.5063291139241,-0.824830237503544
-125,40.8227848101266,0.17220402022684
-124.504201680672,40.8227848101266,0.183396631837194
-124.008403361345,40.8227848101266,0.201268100459091
-123.512605042017,40.8227848101266,0.224760527673483
-123.016806722689,40.8227848101266,0.246882170165546
-122.521008403361,40.8227848101266,0.262384281410265
-122.025210084034,40.8227848101266,0.2731838909462
-121.529411764706,40.8227848101266,0.285213973744125
-121.033613445378,40.8227848101266,0.303698241902899
-120.53781512605,40.8227848101266,0.32970221928638
-120.042016806723,40.8227848101266,0.358161826244555
-119.546218487395,40.8227848101266,0.379912647069672
-119.050420168067,40.8227848101266,0.386036662809169
-118.55462184874,40.8227848101266,0.371146269720735
-118.058823529412,40.8227848101266,0.33392007323545
-117.563025210084,40.8227848101266,0.275711264917281
-117.067226890756,40.8227848101266,0.199257783887877
-116.571428571429,40.8227848101266,0.111600869433851
-116.075630252101,40.8227848101266,0.0207586908545946
-115.579831932773,40.8227848101266,-0.0667092158047164
-115.084033613445,40.8227848101266,-0.145274753825309
-114.588235294118,40.8227848101266,-0.210202317684821
-114.09243697479,40.8227848101266,-0.258059013237611
-113.596638655462,40.8227848101266,-0.285387785680829
-113.100840336134,40.8227848101266,-0.288515994775022
-112.605042016807,40.8227848101266,-0.264594099568149
-112.109243697479,40.8227848101266,-0.213101450699139
-111.613445378151,40.8227848101266,-0.139092952952713
-111.117647058824,40.8227848101266,-0.0547256782215741
-110.621848739496,40.8227848101266,0.0256992111188944
-110.126050420168,40.8227848101266,0.0921132263214453
-109.63025210084,40.8227848101266,0.13889438227092
-109.134453781513,40.8227848101266,0.166250413729109
-108.638655462185,40.8227848101266,0.179507772708504
-108.142857142857,40.8227848101266,0.185629699862909
-107.647058823529,40.8227848101266,0.19131231839743
-107.151260504202,40.8227848101266,0.201323577207908
-106.655462184874,40.8227848101266,0.213279552117492
-106.159663865546,40.8227848101266,0.218704826659161
-105.663865546218,40.8227848101266,0.210068491519243
-105.168067226891,40.8227848101266,0.186396947519436
-104.672268907563,40.8227848101266,0.154098660521328
-104.176470588235,40.8227848101266,0.1235338603759
-103.680672268908,40.8227848101266,0.102459352364416
-103.18487394958,40.8227848101266,0.0917447997491284
-102.689075630252,40.8227848101266,0.0861049253557589
-102.193277310924,40.8227848101266,0.0769803614278528
-101.697478991597,40.8227848101266,0.057110469365348
-101.201680672269,40.8227848101266,0.0244185744563283
-100.705882352941,40.8227848101266,-0.0180642555100815
-100.210084033613,40.8227848101266,-0.0644115423223294
-99.7142857142857,40.8227848101266,-0.108536451977272
-99.218487394958,40.8227848101266,-0.146348051532756
-98.7226890756303,40.8227848101266,-0.175950358389465
-98.2268907563025,40.8227848101266,-0.19761110137441
-97.7310924369748,40.8227848101266,-0.212972481693658
-97.2352941176471,40.8227848101266,-0.223426205375998
-96.7394957983193,40.8227848101266,-0.229837038715208
-96.2436974789916,40.8227848101266,-0.231963522563694
-95.7478991596639,40.8227848101266,-0.231242134239236
-95.2521008403361,40.8227848101266,-0.230263314711845
-94.7563025210084,40.8227848101266,-0.23028938947248
-94.2605042016807,40.8227848101266,-0.229958911299104
-93.7647058823529,40.8227848101266,-0.225035543677886
-93.2689075630252,40.8227848101266,-0.210820617806676
-92.7731092436975,40.8227848101266,-0.185885278345722
-92.2773109243697,40.8227848101266,-0.153165595196197
-91.781512605042,40.8227848101266,-0.119618381274917
-91.2857142857143,40.8227848101266,-0.0953595480671439
-90.7899159663866,40.8227848101266,-0.0905701450369193
-90.2941176470588,40.8227848101266,-0.10966298503775
-89.7983193277311,40.8227848101266,-0.146795283175323
-89.3025210084034,40.8227848101266,-0.185611337510246
-88.8067226890756,40.8227848101266,-0.207594846453001
-88.3109243697479,40.8227848101266,-0.201863087780131
-87.8151260504202,40.8227848101266,-0.170808808426363
-87.3193277310924,40.8227848101266,-0.128441903173374
-86.8235294117647,40.8227848101266,-0.0913524021049842
-86.327731092437,40.8227848101266,-0.0702409231475934
-85.8319327731092,40.8227848101266,-0.0689335743347577
-85.3361344537815,40.8227848101266,-0.084215772222248
-84.8403361344538,40.8227848101266,-0.107707566529412
-84.344537815126,40.8227848101266,-0.129631820756018
-83.8487394957983,40.8227848101266,-0.142069806804156
-83.3529411764706,40.8227848101266,-0.140839136705697
-82.8571428571429,40.8227848101266,-0.126346126415821
-82.3613445378151,40.8227848101266,-0.102814410632146
-81.8655462184874,40.8227848101266,-0.0768063851737832
-81.3697478991597,40.8227848101266,-0.0558990168046341
-80.8739495798319,40.8227848101266,-0.047374830702915
-80.3781512605042,40.8227848101266,-0.0560180620367802
-79.8823529411765,40.8227848101266,-0.0804467443287569
-79.3865546218487,40.8227848101266,-0.110361998648424
-78.890756302521,40.8227848101266,-0.133170553090573
-78.3949579831933,40.8227848101266,-0.13933468080468
-77.8991596638655,40.8227848101266,-0.126322498469774
-77.4033613445378,40.8227848101266,-0.102538979572357
-76.9075630252101,40.8227848101266,-0.0841210256567486
-76.4117647058823,40.8227848101266,-0.082723038378336
-75.9159663865546,40.8227848101266,-0.0991326840126709
-75.4201680672269,40.8227848101266,-0.121849399740767
-74.9243697478992,40.8227848101266,-0.134498628378032
-74.4285714285714,40.8227848101266,-0.127931119081354
-73.9327731092437,40.8227848101266,-0.10636949156441
-73.436974789916,40.8227848101266,-0.0821384482450607
-72.9411764705882,40.8227848101266,-0.0660226280970216
-72.4453781512605,40.8227848101266,-0.0630622860469114
-71.9495798319328,40.8227848101266,-0.0724932928606425
-71.453781512605,40.8227848101266,-0.0904092645460014
-70.9579831932773,40.8227848101266,-0.113861476381748
-70.4621848739496,40.8227848101266,-0.142403128927024
-69.9663865546218,40.8227848101266,-0.177251546727579
-69.4705882352941,40.8227848101266,-0.221556247935975
-68.9747899159664,40.8227848101266,-0.277949517689575
-68.4789915966387,40.8227848101266,-0.346776846348945
-67.9831932773109,40.8227848101266,-0.426197550922586
-67.4873949579832,40.8227848101266,-0.513117195458003
-66.9915966386555,40.8227848101266,-0.60411136424866
-66.4957983193277,40.8227848101266,-0.69607239259642
