"LOG_DONATIONS","fitted_gp","fitted_ols","resid_gp","ZIP_CODE","CAND_OFFICE_ST","CAND_PTY_AFFILIATION","in_state"
5.29831736654804,5.58919851027468,5.58990870485578,-0.290881143726647,1036,"SC","DEM",0
5.62401750618734,5.86941850027684,5.8582578427045,-0.245400994089498,1036,"SC","REP",0
4.38202663467388,5.95082819618513,6.12050136249774,-1.56880156151125,1038,"AZ","DEM",0
6.68461172766793,5.96938442853753,6.11387513805184,0.715227299130401,1038,"CO","DEM",0
6.67582322163485,6.02969218368281,6.09279274632758,0.646131037952038,1038,"KY","DEM",0
5.01063529409626,6.04592888699116,6.08716726072115,-1.0352935928949,1038,"MI","DEM",0
5.52942908751142,6.24090618462449,6.38545042026862,-0.711477097113071,1038,"MT","REP",0
4.82028156560504,6.02969218368281,6.09281079612095,-1.20941061807777,1038,"SC","DEM",0
5.29831736654804,6.22129402142822,6.30073244838528,-0.922976654880182,1039,"AL","DEM",0
8.00636756765025,6.16504544211002,6.32054892912246,1.84132212554023,1039,"AZ","DEM",0
5.29831736654804,6.18418155672343,6.31390779466605,-0.885864190175393,1039,"CO","DEM",0
5.29831736654804,6.23173190212644,6.29706672172776,-0.933414535578405,1039,"GA","DEM",0
8.19560956728878,6.21955437464518,6.30144979840867,1.97605519264359,1039,"IA","DEM",0
4.60517018598809,6.23753072473656,6.29505321774505,-1.63236053874847,1039,"IL","DEM",0
5.7037824746562,6.20505731811987,6.30649272853285,-0.501274843463672,1039,"KS","DEM",0
8.90245559220688,6.24448931186871,6.29274752943619,2.65796628033817,1039,"KY","DEM",0
5.4510384535657,7.51480695907284,7.51933775243827,-2.06376850550714,1039,"MA","DEM",1
8.05515773181968,6.34074976719676,6.25891822980482,1.71440796462292,1039,"ME","DEM",0
5.99146454710798,6.26072601517706,6.28707816588497,-0.269261468069077,1039,"MI","DEM",0
5.99146454710798,6.21839461012316,6.30190217943499,-0.226930063015176,1039,"MN","DEM",0
4.60517018598809,6.257826603872,6.28796105457857,-1.6526564178839,1039,"NC","DEM",0
4.60517018598809,6.40163740460306,6.23756805596587,-1.79646721861497,1039,"NH","DEM",0
4.60517018598809,6.15634720819484,6.32353998418436,-1.55117702220674,1039,"OR","DEM",0
6.39692965521615,6.2439094296077,6.29280649875923,0.153020225608446,1039,"SC","DEM",0
6.18414889093748,5.73977675912569,5.95738257981638,0.444372131811793,1040,"AZ","DEM",0
5.52146091786225,5.75833299147809,5.9507767850228,-0.23687207361584,1040,"CO","DEM",0
6.49978704065585,5.80704310140312,5.93370742106848,0.692743939252732,1040,"GA","DEM",0
6.5510803350434,5.77978863513554,5.94334909763905,0.771291699907862,1040,"KS","DEM",0
7.11069612297883,5.81922062888438,5.92951897420886,1.29147549409444,1040,"KY","DEM",0
4.8283137373023,6.09944061888654,6.19786811205758,-1.27112688158423,1040,"KY","REP",0
5.4249500174814,7.09359745191559,7.15465960343582,-1.66864743443419,1040,"MA","DEM",1
5.92692602597041,5.91316155516838,5.89646318321476,0.0137644708020277,1040,"ME","DEM",0
