ZIP_CODE,LOG_TRANSACTION_AMT_2020,LOG_TRANSACTION_AMT_2022,lat,lon,prop_college_degree_or_higher_18plus,log_income,log_population,log_contrib_2020,log_contrib_2022,election_2020,election_2022,election_diff,state
22901,12.42262250616606,11.794247354269327,38.0936,-78.5611,0.5831935592083194,11.431118702266138,10.516996110435857,12.42262250616606,11.794247354269327,1,0,-1,VA
22902,11.768954318420102,11.099241675837533,38.0266,-78.4805,0.570128367003367,11.445320915033061,10.019357648578541,11.768954318420102,11.099241675837533,1,0,-1,VA
22903,12.022378146682456,11.379919648492077,38.0339,-78.4924,0.547672362993518,11.146777219239015,10.649464346740606,12.022378146682456,11.379919648492077,1,0,-1,VA
22911,10.968818786635575,11.284317008224951,38.0995,-78.4085,0.5968673259441163,11.761619797128445,9.864538802397552,10.968818786635575,11.284317008224951,1,0,-1,VA
22920,9.822385951099086,8.329899292995725,37.9626,-78.841,0.4209529820132534,11.385410224669426,8.340933226000878,9.822385951099086,8.329899292995725,1,0,-1,VA
22923,8.574707097616844,7.662937850461535,38.2095,-78.3098,0.411357921207041,11.679498664796045,8.66888370465667,8.574707097616844,7.662937850461535,1,0,-1,VA
22931,6.26530121273771,6.3473892096560105,37.908,-78.7127,0.5702479338842975,11.593933860063693,5.877735781779639,6.26530121273771,6.3473892096560105,1,0,-1,VA
22932,9.900884166666014,8.995536944936974,38.1296,-78.7106,0.6666666666666666,11.657415343455176,9.253687176479549,9.900884166666014,8.995536944936974,1,0,-1,VA
22936,10.241886503279616,8.828054536815424,38.1578,-78.4919,0.5903213889915035,11.86595978989042,8.585972706811063,10.241886503279616,8.828054536815424,1,0,-1,VA
22938,6.559615237493242,3.58351893845611,37.8475,-78.7565,0.456268221574344,11.595159615830989,7.1808311990445555,6.559615237493242,3.58351893845611,1,0,-1,VA
22939,8.070906088787819,3.4339872044851463,38.0964,-78.9929,0.3336892685531233,11.34105708287931,8.776167099731275,8.070906088787819,3.4339872044851463,1,0,-1,VA
22940,8.682877107057168,8.09437844497296,38.1944,-78.5849,0.4342403628117914,12.22933008240692,6.985641817639208,8.682877107057168,8.09437844497296,1,0,-1,VA
22942,8.562357743370612,8.232706009860976,38.1759,-78.1815,0.3551804423748544,11.383112863348737,9.152181457802651,8.562357743370612,8.232706009860976,1,0,-1,VA
22947,10.690762395820771,11.178291537622655,38.0531,-78.3396,0.6349700598802395,11.82224671252549,8.517193191416238,10.690762395820771,11.178291537622655,1,0,-1,VA
22948,7.244941546337007,8.665785595466064,38.3572,-78.1229,0.1021897810218978,10.87817925928476,5.529429087511423,7.244941546337007,8.665785595466064,1,0,-1,VA
22949,9.604137675216665,7.56734567601324,37.7924,-78.8684,0.2621599340478153,10.87197217314098,7.186901020411631,9.604137675216665,7.56734567601324,1,0,-1,VA
22958,10.196455629417146,9.551515816867964,37.902,-78.9004,0.6568483063328424,11.495616525847591,7.591357046698551,10.196455629417146,9.551515816867964,1,0,-1,VA
22959,10.3922515994996,9.11007795003779,37.9336,-78.6351,0.4512683578104139,11.46647306609689,7.445417556701687,10.3922515994996,9.11007795003779,1,0,-1,VA
22960,9.484557193474393,8.846496938558838,38.2192,-78.0461,0.2191217823923859,11.35499598780626,9.311722986264785,9.484557193474393,8.846496938558838,1,0,-1,VA
22963,9.401291255468191,8.655737000864297,37.8931,-78.3386,0.4374906980205387,11.55463346687,9.69763121260851,9.401291255468191,8.655737000864297,1,0,-1,VA
22967,6.180016653652572,5.8944028342648505,37.8077,-78.9712,0.3060269163253364,11.377529477926615,7.526717561352706,6.180016653652572,5.8944028342648505,1,0,-1,VA
22968,7.62608275807238,8.144388865547622,38.2586,-78.4074,0.311625719995298,11.395593577531182,9.271623600393081,7.62608275807238,8.144388865547622,1,0,-1,VA
22973,8.452121194672523,7.779466967458324,38.3121,-78.482,0.2541190153130451,11.251093059040906,8.79300509129753,8.452121194672523,7.779466967458324,1,0,-1,VA
22974,7.984803389734406,6.349138991379798,37.9636,-78.2535,0.2698667891593936,11.629320871648016,8.599141774063405,7.984803389734406,6.349138991379798,1,0,-1,VA
22980,9.346094292953802,8.428143374582726,38.0774,-78.9035,0.244591508959325,11.06574734049972,10.405746587635992,9.346094292953802,8.428143374582726,1,0,-1,VA
23002,7.716906135298388,6.236369590203704,37.3428,-77.9841,0.1674192427926363,11.181820797143025,9.264354960282422,7.716906135298388,6.236369590203704,1,0,-1,VA
23005,8.696175846944678,8.686935966003333,37.7395,-77.4784,0.3601668534429087,11.400148627367267,9.78796446128059,8.696175846944678,8.686935966003333,1,0,-1,VA
23011,6.054439346269371,4.61512051684126,37.4617,-76.8321,0.1683366733466934,11.764508745995885,7.349230824613334,6.054439346269371,4.61512051684126,1,0,-1,VA
23015,8.412054873292933,6.90875477931522,37.9038,-77.6308,0.4103369503141062,11.64194293515849,8.431635303054591,8.412054873292933,6.90875477931522,1,0,-1,VA
23024,8.521185212685776,7.4999765409521215,37.8984,-77.7966,0.3135932319652452,11.522499487404502,9.11690842718363,8.521185212685776,7.4999765409521215,1,0,-1,VA
23030,7.917171988845776,8.043984431221553,37.3663,-77.1082,0.1745950115710979,11.305286100191983,8.450625947144124,7.917171988845776,8.043984431221553,1,0,-1,VA
23035,4.61512051684126,6.4967749901858625,37.4959,-76.3863,0.2722473604826546,11.133683504902342,7.251344983372214,4.61512051684126,6.4967749901858625,1,0,-1,VA
23039,6.26530121273771,6.803505257608338,37.6718,-77.794,0.4136310223266745,11.959212567598648,7.024649030453636,6.26530121273771,6.803505257608338,1,0,-1,VA
23059,11.287566962461714,10.501279552279218,37.7284,-77.5544,0.6596594018607347,11.969698200696556,10.602840437817578,11.287566962461714,10.501279552279218,1,0,-1,VA
23060,9.825201634137583,8.838986793496787,37.6628,-77.534,0.4864295495242442,11.556636083396361,10.552891810148154,9.825201634137583,8.838986793496787,1,0,-1,VA
23061,9.439227397917458,8.594154232552366,37.4126,-76.5464,0.2605172783859197,11.425470353181236,10.010366914163225,9.439227397917458,8.594154232552366,1,0,-1,VA
23062,6.3561076606958915,5.5254529391317835,37.2585,-76.4959,0.3705386112913692,10.981046432006405,7.883069351305753,6.3561076606958915,5.5254529391317835,1,0,-1,VA
23063,6.654152520183219,5.5254529391317835,37.7688,-78.0112,0.2685089709218395,11.309008394619614,8.617400451833262,6.654152520183219,5.5254529391317835,1,0,-1,VA
23069,8.639587799629844,3.4965075614664802,37.7701,-77.3216,0.2495829162495829,11.332038878114268,8.251924713801357,8.639587799629844,3.4965075614664802,1,0,-1,VA
23071,5.860786223465865,5.771441123130016,37.5594,-76.4769,0.4703880190605854,11.36789969291997,7.356918242356021,5.860786223465865,5.771441123130016,1,0,-1,VA
23072,7.15305163493748,7.4342573821331355,37.2916,-76.4905,0.2011301599463653,11.219346037252363,9.418329675518715,7.15305163493748,7.4342573821331355,1,0,-1,VA
23076,6.315358001522335,4.736198448394496,37.4766,-76.3089,0.2992700729927007,11.574650657407167,6.07073772800249,6.315358001522335,4.736198448394496,1,0,-1,VA
23083,7.653494909661253,6.135564891081739,37.3176,-78.104,0.2171837708830549,11.315644573181746,7.687080155783135,7.653494909661253,6.135564891081739,1,0,-1,VA
23085,7.601402334583733,5.5134287461649825,37.6699,-76.8775,0.1417910447761194,11.500873126446054,5.950642552587727,7.601402334583733,5.5134287461649825,1,0,-1,VA
23089,7.667158255319148,7.437206366871292,37.4194,-76.9027,0.3262270699058007,11.597284995587968,8.613775289262481,7.667158255319148,7.437206366871292,1,0,-1,VA
23092,6.049733455231958,4.836281906951478,37.5826,-76.4984,0.2918454935622318,11.499080058148175,6.48768401848461,6.049733455231958,4.836281906951478,1,0,-1,VA
23093,9.219101877644755,9.054154288786854,38.0132,-78.0347,0.2394064161948876,11.195443761279927,9.558882332684727,9.219101877644755,9.054154288786854,1,0,-1,VA
23102,8.537191877922927,6.720220155135295,37.7126,-77.8315,0.4338287331917905,11.749064211779249,8.069342366811636,8.537191877922927,6.720220155135295,1,0,-1,VA
23103,10.186785026670085,9.444700778495557,37.638,-77.7077,0.5329441201000834,11.886101513741325,8.671800909642677,10.186785026670085,9.444700778495557,1,0,-1,VA
23109,7.313886831633462,4.912654885736052,37.4383,-76.3544,0.2464246424642464,11.27968107147659,7.498869733976931,7.313886831633462,4.912654885736052,1,0,-1,VA
23111,9.42504844446929,8.85666093701725,37.6281,-77.3395,0.3138381715486668,11.502561948767749,10.549307248688857,9.42504844446929,8.85666093701725,1,0,-1,VA
23112,10.311083721653247,9.488729397516371,37.431,-77.6545,0.4906160559283066,11.665346077665454,10.90764263085135,10.311083721653247,9.488729397516371,1,0,-1,VA
23113,10.928202103359991,10.517483294790635,37.5109,-77.6429,0.6642850427752186,11.866001942186672,10.173132937501757,10.928202103359991,10.517483294790635,1,0,-1,VA
23114,8.96890555068972,8.559294367434873,37.4815,-77.6419,0.5281804511278195,11.632821821545622,9.959867885972235,8.96890555068972,8.559294367434873,1,0,-1,VA
23116,10.33146403427305,8.784009071186633,37.6691,-77.3294,0.5048007210879022,11.861545051459037,10.386222296135593,10.33146403427305,8.784009071186633,1,0,-1,VA
23117,8.802522498284421,8.421122722665503,37.9986,-77.8781,0.2834287048931449,11.399095854221022,9.242226560838505,8.802522498284421,8.421122722665503,1,0,-1,VA
23119,5.5254529391317835,8.288031567776464,37.4487,-76.2766,0.12,11.113685937656255,5.666426688112432,5.5254529391317835,8.288031567776464,1,0,-1,VA
23120,8.947285869349132,8.421783006611578,37.426,-77.7585,0.5946106262181171,11.974562945383576,9.576648764883153,8.947285869349132,8.421783006611578,1,0,-1,VA
23139,9.440340364086879,7.8582541821860294,37.5421,-77.9189,0.3315768320457286,11.611403349568606,10.204147546278167,9.440340364086879,7.8582541821860294,1,0,-1,VA
23140,7.200424892944957,6.431331081933479,37.4418,-77.0436,0.3308727034120735,11.487607656985938,8.6921543938039,7.200424892944957,6.431331081933479,1,0,-1,VA
23141,9.159888828480085,6.089044875446846,37.5185,-77.1486,0.3748070392096326,11.691364494499958,8.95402775927046,9.159888828480085,6.089044875446846,1,0,-1,VA
23149,8.426611813185,10.537150086261182,37.5949,-76.5921,0.2201023731968357,11.166808870681278,8.016647877057803,8.426611813185,10.537150086261182,1,0,-1,VA
23150,8.281723990411392,6.778784897685177,37.5157,-77.2758,0.1858131835055683,11.277835842637618,9.437953917961844,8.281723990411392,6.778784897685177,1,0,-1,VA
23153,7.453561871643373,7.227662498728654,37.7526,-77.9125,0.3424423569598633,11.712562899529415,7.3833681469923835,7.453561871643373,7.227662498728654,1,0,-1,VA
23156,6.7464121285733745,5.8998973535824915,37.5213,-76.7099,0.1440443213296399,10.496234118987427,7.294377299288821,6.7464121285733745,5.8998973535824915,1,0,-1,VA
23168,8.83579236650274,7.820439515262181,37.3901,-76.8253,0.3953245396369335,11.831241004722594,9.06230429314878,8.83579236650274,7.820439515262181,1,0,-1,VA
23175,6.893656354602635,6.88653164253051,37.6356,-76.5918,0.2578977599080987,11.11032624627511,7.565793282428515,6.893656354602635,6.88653164253051,1,0,-1,VA
23177,5.883322388488279,4.330733340286331,37.7554,-77.0185,0.2671480144404332,11.464312785049536,6.416732282512326,5.883322388488279,4.330733340286331,1,0,-1,VA
23181,8.21716859576607,6.284134161070802,37.5556,-76.8237,0.2589158345221112,11.468963128065656,8.635153989049803,8.21716859576607,6.284134161070802,1,0,-1,VA
23185,11.768660109684626,11.209357883288224,37.2732,-76.7324,0.4317961592670895,11.565811989492342,10.850617819561254,11.768660109684626,11.209357883288224,1,0,-1,VA
23188,11.446262021115976,10.321671433052067,37.3178,-76.7634,0.4923139049670211,11.544036459995281,10.724104038341878,11.446262021115976,10.321671433052067,1,0,-1,VA
23192,7.608374474380783,5.707110264748875,37.8177,-77.6924,0.3251582278481013,11.614055042820233,8.793612071589308,7.608374474380783,5.707110264748875,1,0,-1,VA
23219,11.213319248310043,8.160803920954665,37.5463,-77.4378,0.5838855022528492,10.95966195850627,8.576781982827894,11.213319248310043,8.160803920954665,1,0,-1,VA
23220,11.319789644240368,10.207436597451782,37.5498,-77.4588,0.4858498176772403,11.02485561999279,10.517104394139265,11.319789644240368,10.207436597451782,1,0,-1,VA
23221,11.741438574370092,9.738730826921646,37.5583,-77.4845,0.7728075811114681,11.511083770090858,9.605148899895818,11.741438574370092,9.738730826921646,1,0,-1,VA
23222,8.137980454452139,6.249975242259483,37.5748,-77.4267,0.3308934881373044,11.024268947225282,10.099753105042092,8.137980454452139,6.249975242259483,1,0,-1,VA
23223,7.8868329989550565,9.24319470884713,37.5477,-77.3948,0.3280951820002356,10.928291824059514,10.858229470784536,7.8868329989550565,9.24319470884713,1,0,-1,VA
23224,6.872128101338986,6.849066282633458,37.4955,-77.471,0.2095662488378803,10.829233443181039,10.583245495977057,6.872128101338986,6.849066282633458,1,0,-1,VA
23225,10.281204551441567,10.0165929986414,37.5158,-77.5047,0.393007198472161,11.050080153722805,10.6182983727321,10.281204551441567,10.0165929986414,1,0,-1,VA
23226,10.75055681536833,10.264756925901597,37.5825,-77.5197,0.699231439664052,11.74922213352935,9.73831805455974,10.75055681536833,10.264756925901597,1,0,-1,VA
23227,9.305559638557117,9.443988555935478,37.6247,-77.4351,0.4429251446705246,11.144568262685945,10.137887512106037,9.305559638557117,9.443988555935478,1,0,-1,VA
23228,9.00146947994869,8.548110294050959,37.4638,-77.398,0.3102726063829787,11.159957925819818,10.501884396550263,9.00146947994869,8.548110294050959,1,0,-1,VA
23229,11.300758944994593,10.225897085506967,37.4638,-77.398,0.5351535336529664,11.58853373967845,10.44787366982408,11.300758944994593,10.225897085506967,1,0,-1,VA
23230,9.338205742974079,9.010180657052349,37.5921,-77.4952,0.5850499568274331,11.22207838917529,9.019542996701185,9.338205742974079,9.010180657052349,1,0,-1,VA
23231,9.39091039573133,8.47782846789396,37.4638,-77.398,0.2708802200550138,11.245111377155913,10.530895491381983,9.39091039573133,8.47782846789396,1,0,-1,VA
23233,11.527429767173036,10.070949246423059,37.463800000000006,-77.398,0.6742130498228059,11.74137491507462,10.392374268783366,11.527429767173036,10.070949246423059,1,0,-1,VA
23234,8.026170194946426,9.35079772467144,37.4373,-77.4788,0.1814760494783739,11.106745101127657,10.749570389366786,8.026170194946426,9.35079772467144,1,0,-1,VA
23235,10.252911269760668,9.494165014100659,37.5133,-77.5646,0.490702479338843,11.472967680246423,10.43582023258655,10.252911269760668,9.494165014100659,1,0,-1,VA
23236,10.079329830732325,9.715831794151471,37.4782,-77.5854,0.4479819616685456,11.61276175012524,10.222522932645905,10.079329830732325,9.715831794151471,1,0,-1,VA
23237,7.433666540166168,7.633853559681768,37.4011,-77.4615,0.2125043556175021,11.284844745876201,10.122864017281094,7.433666540166168,7.633853559681768,1,0,-1,VA
23238,11.418394981123996,10.783612101426222,37.52,-77.4369,0.5233286400932174,11.528040652779076,10.173514689749188,11.418394981123996,10.783612101426222,1,0,-1,VA
23294,8.395929103923198,8.865452825753623,37.631,-77.546,0.3426142263759086,11.069197584736731,9.827577958435779,8.395929103923198,8.865452825753623,1,0,-1,VA
23301,7.579167967396076,6.90875477931522,37.7159,-75.6803,0.1234375,10.751071086400492,7.3777589082278725,7.579167967396076,6.90875477931522,1,0,-1,VA
23306,3.258096538021482,3.258096538021482,37.5645,-75.8694,0.2696160267111853,11.593933860063693,6.97166860472579,3.258096538021482,3.258096538021482,1,0,-1,VA
23310,7.289610521451167,8.32263709695394,37.2799,-75.9721,0.2828666350261035,11.042921835724492,8.567886305731756,7.289610521451167,8.32263709695394,1,0,-1,VA
23314,8.725994381014571,6.284134161070802,36.955,-76.543,0.3648863035430988,11.552424985406994,9.161465204194046,8.725994381014571,6.284134161070802,1,0,-1,VA
23320,10.862991018833101,9.529012261114708,36.7352,-76.2384,0.3658439822934937,11.34219645421208,11.008943039686232,10.862991018833101,9.529012261114708,1,0,-1,VA
23321,10.010995760251413,8.53405030848266,36.8012,-76.423,0.3700298466499708,11.52848380388608,10.538793733406223,10.010995760251413,8.53405030848266,1,0,-1,VA
23322,10.512029549808188,10.023756384927072,36.6434,-76.242,0.3882516170636859,11.812140773235683,11.112358342124256,10.512029549808188,10.023756384927072,1,0,-1,VA
23323,8.698347400458186,6.841615476477592,36.7634,-76.3397,0.3281620616706199,11.596623023991794,10.662796935349743,8.698347400458186,6.841615476477592,1,0,-1,VA
23324,8.589699882202986,7.336936913707618,36.8056,-76.2666,0.1939265698272904,10.95159570903047,10.095718185206863,8.589699882202986,7.336936913707618,1,0,-1,VA
23325,8.695841342843883,7.2456550675945355,36.814,-76.2406,0.2704289240210793,11.154949675298448,9.77571099759397,8.695841342843883,7.2456550675945355,1,0,-1,VA
23336,8.200013648175434,8.09132127353041,37.9299,-75.3624,0.3497554157931516,11.058228094981839,8.11522197256233,8.200013648175434,8.09132127353041,1,0,-1,VA
23356,7.00397413672268,7.155396301896734,38.0064,-75.4029,0.3570347957639939,11.531305512251658,7.459338895220296,7.00397413672268,7.155396301896734,1,0,-1,VA
23405,5.993961427306569,6.68586094706836,37.4014,-75.9082,0.3867924528301887,10.996467341752533,6.980075940561763,5.993961427306569,6.68586094706836,1,0,-1,VA
23417,8.337109129562474,6.529418838262226,37.7102,-75.7528,0.3036059240180296,11.104205064141391,8.195609567288775,8.337109129562474,6.529418838262226,1,0,-1,VA
23420,6.90875477931522,4.584967478670572,37.5828,-75.8066,0.1960414703110273,10.874853418618248,7.77779262633883,6.90875477931522,4.584967478670572,1,0,-1,VA
23430,9.521714556684751,7.803843303538772,36.9811,-76.6368,0.3095115681233933,11.552770982892351,9.81093357092552,9.521714556684751,7.803843303538772,1,0,-1,VA
23432,8.055475141757274,5.5254529391317835,36.8668,-76.5598,0.3714927048260381,11.454300093320679,7.338888133838879,8.055475141757274,5.5254529391317835,1,0,-1,VA
23433,7.6586995582682995,6.234410725718371,36.909,-76.4929,0.5538178472861086,11.850211655954979,7.1631723908466425,7.6586995582682995,6.234410725718371,1,0,-1,VA
23434,9.876424632986438,9.284519770150434,36.7304,-76.59309999999999,0.2528109028960817,11.288243230489993,10.847976938768962,9.876424632986438,9.284519770150434,1,0,-1,VA
23435,9.792611856190192,8.783702698635217,36.8544,-76.4664,0.4096735468380901,11.623571985057293,10.391975538580404,9.792611856190192,8.783702698635217,1,0,-1,VA
23436,8.450198322591959,5.3981627015177525,36.8926,-76.5142,0.3386503067484662,12.219521798854178,6.8690144506657065,8.450198322591959,5.3981627015177525,1,0,-1,VA
23451,11.678660218159784,10.4957641227111,36.8585,-76.0019,0.5308189421092647,11.519871286803097,10.71172525830841,11.678660218159784,10.4957641227111,1,0,-1,VA
23452,10.694781794235597,10.051648903516648,36.8348,-76.0961,0.3377891459074733,11.278278502397589,10.9865800295462,10.694781794235597,10.051648903516648,1,0,-1,VA
23453,8.236420527265391,8.257904193465674,36.776,-76.0766,0.3372022684310019,11.44932517022726,10.49935261028952,8.236420527265391,8.257904193465674,1,0,-1,VA
23454,11.953204153174134,9.849242537683732,36.8282,-76.0237,0.4115457063711911,11.540501720740332,10.979598575857723,11.953204153174134,9.849242537683732,1,0,-1,VA
23455,10.527954312791167,10.107978215351128,36.8881,-76.1446,0.395648976901037,11.451783834527863,10.83168709223442,10.527954312791167,10.107978215351128,1,0,-1,VA
23456,10.255833138313632,9.191870855692521,36.7341,-76.0359,0.4335972417315796,11.779381347340973,10.992958183286955,10.255833138313632,9.191870855692521,1,0,-1,VA
23457,8.355379895253634,5.771441123130016,36.6224,-76.0249,0.2913848867980005,11.663498323449602,8.407601514786142,8.355379895253634,5.771441123130016,1,0,-1,VA
23462,9.368454615069874,8.151333337900432,36.8392,-76.1522,0.2947855094516299,11.142441325757309,11.127924529994418,9.368454615069874,8.151333337900432,1,0,-1,VA
23464,10.917703224565487,10.659961582956399,36.7978,-76.1759,0.3631580739630866,11.434617917701468,11.22681548945956,10.917703224565487,10.659961582956399,1,0,-1,VA
23487,9.041803370152845,6.2166061010848646,36.8369,-76.7324,0.1876411414493943,11.2150987761264,8.763584409450138,9.041803370152845,6.2166061010848646,1,0,-1,VA
23502,8.296795865770052,3.9318256327243257,36.8546,-76.2143,0.218319856798963,11.054186154402569,9.930470223866015,8.296795865770052,3.9318256327243257,1,0,-1,VA
23503,7.708410667257367,6.931471805599453,36.9442,-76.252,0.2900644950608212,11.122087851523679,10.37136392076569,7.708410667257367,6.931471805599453,1,0,-1,VA
23504,7.523481312573497,6.493753839851686,36.8586,-76.2686,0.211924023918396,10.706811133741756,10.01971382150426,7.523481312573497,6.493753839851686,1,0,-1,VA
23505,10.171221987178212,8.593227877692234,36.9168,-76.2875,0.302416472046137,10.978131549563434,10.232251585714021,10.171221987178212,8.593227877692234,1,0,-1,VA
23507,8.90761234131913,8.649098262296176,36.8645,-76.3004,0.7183521923620934,11.554978701201227,8.773384596776648,8.90761234131913,8.649098262296176,1,0,-1,VA
23508,9.916502489613622,8.686429508661536,36.8859,-76.3004,0.3789358733240308,11.223708882426497,9.927448189980971,9.916502489613622,8.686429508661536,1,0,-1,VA
23509,7.576097340623111,8.279697133877628,36.8787,-76.2604,0.2693300200707254,11.195690990256423,9.469854424600042,7.576097340623111,8.279697133877628,1,0,-1,VA
23510,9.954750846473669,9.595330626894961,36.8529,-76.2878,0.4728288471305231,11.205367162513655,9.080003870248179,9.954750846473669,9.595330626894961,1,0,-1,VA
23513,7.543802867501509,8.78615105486974,36.8914,-76.2396,0.2067685979971387,11.132835663193292,10.278665259705836,7.543802867501509,8.78615105486974,1,0,-1,VA
23517,9.465602553171852,8.309676895987726,36.8695,-76.2945,0.5218778486782133,11.118029308211298,8.563504094279487,9.465602553171852,8.309676895987726,1,0,-1,VA
23518,9.281450999434135,8.57715877258367,36.9202,-76.216,0.3294355177925465,11.259245383594369,10.318176655171824,9.281450999434135,8.57715877258367,1,0,-1,VA
23601,9.798737961337057,8.499436469826978,37.058,-76.4607,0.290272645560771,11.174357032865585,10.155374039382549,9.798737961337057,8.499436469826978,1,0,-1,VA
23602,10.37380363296391,10.308685958415747,37.1132,-76.5179,0.3375370471178854,11.283197785779004,10.645520130825885,10.37380363296391,10.308685958415747,1,0,-1,VA
23605,7.099201743553092,6.62273632394984,37.0156,-76.4332,0.1670738582973125,10.893307517698398,9.550591175100745,7.099201743553092,6.62273632394984,1,0,-1,VA
23606,10.462417390976265,8.815963560853438,37.0768,-76.4967,0.3271745899937721,11.196487201431715,10.36356710058417,10.462417390976265,8.815963560853438,1,0,-1,VA
23607,6.124683390894205,6.26530121273771,36.9864,-76.4165,0.1292415456163518,10.653345824680116,10.064670590127518,6.124683390894205,6.26530121273771,1,0,-1,VA
23608,7.908019444632471,7.983098940710892,37.1526,-76.542,0.271127411699439,11.172208231083749,10.690648618528321,7.908019444632471,7.983098940710892,1,0,-1,VA
23661,8.137688184977605,6.8001700683022,37.0074,-76.3801,0.2494710860366713,11.088980654115193,9.530320210727126,8.137688184977605,6.8001700683022,1,0,-1,VA
23662,8.601718146485926,8.589141690728821,37.1313,-76.3807,0.3564163156272475,11.703314392841941,9.430278792341444,8.601718146485926,8.589141690728821,1,0,-1,VA
23663,5.442417710521793,5.5254529391317835,37.0318,-76.3199,0.1759591251344568,10.90294226967102,9.501067802613925,5.442417710521793,5.5254529391317835,1,0,-1,VA
23664,9.049936850483158,7.5256399750415355,37.0566,-76.2966,0.3345719973457199,11.378387851990043,9.239996256883693,9.049936850483158,7.5256399750415355,1,0,-1,VA
23666,9.29596745794362,7.578656850594762,37.0462,-76.4096,0.2653151578702085,11.19227933229478,10.875118379443448,9.29596745794362,7.578656850594762,1,0,-1,VA
23669,9.41450495669259,9.046055177668327,37.0436,-76.3426,0.2752371328922064,11.173557038436915,10.622058785436232,9.41450495669259,9.046055177668327,1,0,-1,VA
23690,8.108021221376747,5.170483995038151,37.2287,-76.5423,0.2358795051102743,11.297799685249602,8.278174290943738,8.108021221376747,5.170483995038151,1,0,-1,VA
23692,9.52427481557203,8.16763571524637,37.1686,-76.4581,0.4672120332497691,11.599708482554501,9.88016774721451,9.52427481557203,8.16763571524637,1,0,-1,VA
23693,9.840281476632336,9.14216859187285,37.1256,-76.4469,0.526030428769018,11.731522697420369,10.07802892201112,9.840281476632336,9.14216859187285,1,0,-1,VA
23696,8.402455513945814,4.890349128221754,37.1885,-76.429,0.4792243767313019,11.869116291743154,8.244071270295786,8.402455513945814,4.890349128221754,1,0,-1,VA
23701,8.038189179973203,5.572154032177765,36.8089,-76.3671,0.192227220420546,11.040502912487183,10.111679889397125,8.038189179973203,5.572154032177765,1,0,-1,VA
23703,9.222565341598752,7.201170883281678,36.8695,-76.3869,0.3072811251232549,11.273487375812225,10.180664640342762,9.222565341598752,7.201170883281678,1,0,-1,VA
23704,8.16194579946869,6.289715570908998,36.8298,-76.3146,0.2281423441070845,10.811403312028094,9.878426121940757,8.16194579946869,6.289715570908998,1,0,-1,VA
23707,7.044032897274685,7.613818684808629,36.8362,-76.344,0.2266425011327594,10.79806423150353,9.569133071885917,7.044032897274685,7.613818684808629,1,0,-1,VA
23803,9.207937487359873,8.109826276018477,37.2123,-77.4814,0.2234144875262999,10.96496894286603,10.700476596184611,9.207937487359873,8.109826276018477,1,0,-1,VA
23805,8.150179269682326,7.206377291472252,37.1819,-77.3854,0.200659904680435,11.015460192906074,9.886137914201015,8.150179269682326,7.206377291472252,1,0,-1,VA
23824,5.707110264748875,5.771441123130016,37.0916,-77.9851,0.140462889066241,10.92592049446542,8.85666093701725,5.707110264748875,5.771441123130016,1,0,-1,VA
23831,9.749753452594087,8.464425125877582,37.3429,-77.4156,0.3457492557062521,11.469495907042893,10.52449405531839,9.749753452594087,8.464425125877582,1,0,-1,VA
23832,10.400285243317475,8.074337694089515,37.3923,-77.56679999999999,0.3674481514878269,11.62342873397371,10.587593988443924,10.400285243317475,8.074337694089515,1,0,-1,VA
23834,9.0217190130337,8.19946419761216,37.27,-77.4038,0.2756029274522324,11.342587813478948,10.1899814193511,9.0217190130337,8.19946419761216,1,0,-1,VA
23836,9.270400128403846,10.226838364267364,37.3475,-77.3386,0.3603238866396761,11.522093311544586,9.591717684555258,9.270400128403846,10.226838364267364,1,0,-1,VA
23837,7.4073177104694174,4.61512051684126,36.7225,-77.0783,0.21303873431533,11.107135304038119,8.32093496888341,7.4073177104694174,4.61512051684126,1,0,-1,VA
23838,9.607437230413831,8.096512917501594,37.3333,-77.6343,0.4137135667854896,11.810441524873884,9.740792136877351,9.607437230413831,8.096512917501594,1,0,-1,VA
23842,8.031385330625534,5.313205979041787,37.1483,-77.2732,0.1736634373878722,11.546012017958018,8.86827250899781,8.031385330625534,5.313205979041787,1,0,-1,VA
23847,8.28374674710613,7.650168700845001,36.6857,-77.563,0.173595619549787,10.842869615633681,9.45469731968959,8.28374674710613,7.650168700845001,1,0,-1,VA
23851,7.67368812926773,3.713572066704308,36.6786,-76.9391,0.2416566143948532,11.157991861161213,9.492356422801336,7.67368812926773,3.713572066704308,1,0,-1,VA
23860,8.694669696546992,8.677269139262872,37.2876,-77.295,0.1366643666030766,11.037161275511469,10.377825524930667,8.694669696546992,8.677269139262872,1,0,-1,VA
23875,9.017483513266844,6.274762021241939,37.2333,-77.2747,0.2601883986117997,11.219131419070697,9.375091807576673,9.017483513266844,6.274762021241939,1,0,-1,VA
23881,5.5254529391317835,5.707110264748875,37.1901,-76.9923,0.3398457583547558,11.603962893194858,7.53689712956617,5.5254529391317835,5.707110264748875,1,0,-1,VA
23883,7.1316985104669115,5.5254529391317835,37.126,-76.7651,0.270440251572327,11.247904675061527,7.682021510826875,7.1316985104669115,5.5254529391317835,1,0,-1,MS
23888,6.398594934535208,4.727387818712341,36.9757,-76.979,0.1879131255901794,11.105829026966715,7.66105638236183,6.398594934535208,4.727387818712341,1,0,-1,VA
